,id,SAT,WBT,ATin,ATout,ET,DI,MDI,HMI,NET,sWBGT,WCT,HI,year,month,day
63404,53582,-13.5,-14.97424261,-13.39589519,-17.09535927,-4.7392,-14.23712131,-16.36068196,-18.23663536,-17.78013295,-3.135530957,-15.79680642,-17.01888889,2003,11,8
425403,53984,3.5,-0.813157683,2.693792823,0.213448021,5.98352,1.343421159,0.720131738,-0.101173122,-2.951849388,7.306775361,1.394940463,1.075333333,2018,2,25
920509,54613,8.9,4.32965461,8.191783438,5.921257671,9.31712,6.614827305,6.629240958,6.637053182,1.322814148,11.31533132,7.302981044,7.203333333,2005,3,21
489375,53997,11.5,5.008093465,10.35396502,7.831331835,10.9216,8.254046732,8.126070098,8.656761673,3.445671846,12.37899206,9.961402046,9.645555556,2015,3,13
893531,54608,17.1,8.765592471,15.76097764,14.14716149,14.34804,12.93279624,13.07219435,14.90066854,9.583899678,16.00973733,16.9278895,15.675,2004,4,8
923316,54614,28.9,26.80887974,32.73855113,32.9592283,21.9826,27.85443987,31.0886598,42.1576416,25.80529435,33.6356936,31.20116451,35.55777235,2008,8,8
1021925,54644,22.6,19.49897263,24.07526216,23.02060196,17.94304,21.04948632,23.21222947,28.61773696,16.85997293,24.94157286,23.64054685,22.9,2008,9,4
987911,54627,20.4,15.36919558,20.63007097,17.88060997,16.4896,17.88459779,19.27889669,22.8292292,12.34646385,21.15540859,20.52325854,20.06222222,2016,4,29
308560,53882,-0.3,-3.147323715,-0.766876379,-3.186433072,3.56662,-1.723661857,-2.474492786,-3.811962858,-5.612075963,5.215289013,-1.94872157,-2.668611111,2020,2,1
246020,53789,24.8,18.43519876,25.23422417,25.69220379,19.19968,21.61759938,23.25039907,28.63351603,20.15964182,24.64370045,26.59099642,24.74555556,2010,6,8
639304,54439,22.8,19.82126837,24.37630192,24.63500174,18.07424,21.31063418,23.52995128,29.11326235,19.50004799,25.26404843,24.43045677,23.14611111,2008,6,24
601287,54431,5.5,2.370309556,5.051293731,2.243903392,7.183,3.935154778,3.867732167,3.20551667,-3.382932537,9.365220165,3.091173739,3.802777778,2016,10,30
617986,54434,10.7,7.713839939,10.55255689,10.05896081,10.43988,9.206919969,9.851379954,10.21660614,10.06683569,13.59491299,12.55429166,9.679444444,2003,10,30
42655,53492,-8.9,-11.16100457,-9.23350427,-13.08964025,-1.61972,-10.03050228,-11.75275342,-13.81239828,-14.36606076,-0.651678083,-13.00418952,-12.76833333,2010,2,14
1025936,54645,20.6,14.75557212,20.53321927,19.97829024,16.58896,17.67778606,18.89467909,22.32007865,14.78301107,20.76710533,21.49703281,20.12555556,2012,6,10
556977,54419,-3.3,-6.145275127,-3.75585133,-6.449592119,1.7274,-4.722637564,-5.862956345,-7.390124609,-7.766675186,3.105256487,-5.160463397,-6.138333333,2009,12,14
537132,54408,14.8,12.75816191,15.35074081,14.28085528,13.03744,13.77908095,15.19262143,16.90772054,9.130800101,17.75275062,14.89900476,14.47666667,2017,6,6
873288,54604,5.2,-0.613523797,3.989862619,1.672875108,7.07008,2.293238101,1.515857152,0.922303112,-0.576013656,7.792054587,3.297591045,2.454444444,2012,3,6
860909,54602,26.5,20.85053911,27.65029829,28.23481662,20.296,23.67526955,25.70790433,32.48500317,22.17004178,27.12971467,28.49940894,26.77222222,2006,8,2
268126,53794,19.5,13.7918469,19.33143164,19.05175603,15.9052,16.64592345,17.75388517,20.74086489,14.46263212,19.80437561,20.47411137,18.91555556,2008,10,15
266027,53794,6.5,0.547268013,5.297344517,2.021222288,7.8594,3.523634006,2.880451009,2.503794905,-1.796991221,8.728301796,3.686799196,3.962777778,2009,1,21
836684,54541,14.7,12.55124604,15.20245442,13.21568583,12.97228,13.62562302,14.99943453,16.6655974,6.936867953,17.59550266,14.06280738,14.34055556,2008,5,1
855624,54601,16.8,12.25139252,16.72179393,15.80453993,14.24592,14.52569626,15.57254439,17.72362966,10.9846147,18.04904097,17.10341705,16.12833333,2014,4,21
585686,54428,22.2,19.38072296,23.71475425,23.65141295,17.70064,20.79036148,22.97154222,28.23665448,18.20359295,24.72815646,23.59121635,22.51222222,2020,9,5
226166,53784,-8.3,-10.57189902,-8.719768386,-12.04542581,-1.1996,-9.435949512,-11.08292427,-13.30901517,-10.62115782,-0.379831708,-11.02958839,-12.29111111,2013,1,2
22914,53487,7.4,2.785173315,6.617525305,4.379659368,8.38904,5.092586657,4.900879986,4.646551394,0.307103036,10.11781566,5.729347328,5.475,2006,10,30
740051,54518,26.1,21.23437701,27.54746683,27.47487893,20.0786,23.66718851,25.84378276,32.75455374,21.17015468,27.37660211,27.92946409,26.46277778,2010,8,1
108432,53599,-13,-14.52393218,-13.06145452,-16.68950411,-4.168,-13.76196609,-15.83294913,-18.05367266,-13.90371552,-3.076325572,-15.24271189,-17.2,2003,1,5
867107,54603,-0.2,-3.309562012,-0.72860756,-3.0012796,3.64744,-1.754781006,-2.558171509,-3.847634088,-4.429804461,5.176005586,-1.473893637,-2.676111111,2012,3,3
816422,54534,18.1,16.18216618,19.18770483,18.31100439,15.13216,17.14108309,19.01462464,22.2301547,12.69479222,21.05466363,18.61826992,18.15888889,2013,9,6
456245,53991,27,20.04236724,27.61933375,27.13848523,20.5536,23.52118362,25.29177543,31.74531771,20.88320797,26.53617347,28.92810485,27.54104142,2017,5,29
39147,53491,-13.9,-15.4168628,-13.87116949,-18.12888136,-4.78932,-14.6584314,-16.8446471,-18.90750297,-19.48455285,-3.553961864,-18.28340552,-18.00722222,2004,1,24
274243,53796,14.4,6.586858125,13.0299538,10.91959436,12.6928,10.49342906,10.41214359,11.57693335,6.600867211,14.03756293,13.54127146,12.67888889,2014,5,4
603522,54431,13.8,7.054380724,12.7141815,11.55034682,12.33776,10.42719036,10.53478554,11.57340829,7.847259004,14.1193515,13.60760274,12.22777778,2009,4,4
903843,54610,-8.1,-10.46417065,-8.38596891,-11.96124446,-1.222,-9.282085327,-10.92612799,-12.7307715,-14.01915084,0.001164629,-11.57755257,-11.54888889,2012,12,24
567959,54421,-2.6,-6.111312862,-3.269754147,-6.320140134,2.24848,-4.355656431,-5.571484646,-7.088829222,-8.05801308,3.220084637,-5.502848822,-5.812222222,2003,2,6
952702,54620,-4.5,-7.127120187,-4.890469688,-7.985426989,0.9694,-5.813560093,-7.05534014,-8.667435962,-10.67649521,2.370160967,-7.253813392,-7.406111111,2012,1,12
65802,53582,18.2,15.32281073,18.93627919,19.07779926,15.16928,16.76140536,18.40810805,21.46300496,16.13639722,20.49788055,19.86800309,18.06,2008,7,19
910001,54611,22.5,17.80245183,23.23619916,21.26245378,17.82,20.15122592,21.90183887,26.63140287,15.43869746,23.55034668,23.28019932,22.47666667,2004,6,15
827764,54539,26.5,23.10036534,28.81572435,28.25429486,20.39698,24.80018267,27.39527401,35.42770398,21.69752461,29.21158941,28.34110595,27.17172222,2020,7,28
568776,54421,6.9,1.651392407,5.918868739,3.772698853,8.090648,4.275696204,3.860544306,3.543943566,0.502651212,9.407988247,5.299456954,4.684777778,2019,3,4
977815,54624,26,22.01329057,27.87063195,27.81330177,20.0544,24.00664529,26.38996793,33.70284567,21.45808801,28.06153798,27.82391426,26.50944444,2016,9,16
927860,54615,27.5,24.44038941,30.30123812,30.26339829,21.046,25.97019471,28.78029206,37.85562625,23.49922442,30.78880264,29.56681023,30.64025957,2012,7,24
94136,53594,11.6,4.985989947,10.42306177,8.8245107,10.9824,8.292994974,8.147492461,8.698930969,5.264307273,12.39477853,10.83402741,9.729444444,2005,4,25
459868,53991,25.2,22.24469142,27.38452735,27.66347941,19.59424,23.72234571,26.25951857,33.53383157,21.66246021,28.05434204,27.01758471,25.81222222,2014,8,15
933024,54616,-6,-8.759630143,-6.604881888,-11.21443808,0.24,-7.379815072,-8.849722607,-11.01182677,-13.84644802,0.922279173,-11.50412086,-9.891666667,2011,1,9
884551,54606,13.9,11.88938333,14.35103669,13.83876062,12.46792,12.89469167,14.1990375,15.57416763,10.74516879,16.93572462,14.81979465,13.48666667,2011,10,19
47479,53498,20,9.819573428,18.33390808,17.59673462,16.096,14.90978671,14.96468007,17.5606179,12.97277865,17.48420853,20.66080629,18.68222222,2012,5,3
440302,53987,5.1,1.965092528,4.638225453,2.43693223,6.93358,3.532546264,3.411819396,2.69171927,-1.832213582,9.057911833,3.46974124,3.349722222,2019,11,30
181539,53697,18.1,15.22789744,18.82239961,19.08390874,15.10624,16.66394872,18.29892308,21.30775902,16.90136822,20.40209567,20.12384484,17.95,2013,10,6
98649,53596,-0.5,-3.299602117,-0.956089638,-3.399172398,3.4396,-1.899801059,-2.664701588,-4.025126337,-5.85347409,5.092576237,-2.17574324,-2.875555556,2009,2,1
618906,54434,-2.9,-5.521869043,-3.305112544,-5.11337504,1.94524,-4.210934522,-5.243401782,-6.781209173,3.013727964,3.479858047,11.31765,-5.541666667,2007,12,8
1004285,54632,25.1,21.84395905,27.1056121,27.06455646,19.517832,23.47197953,25.92096929,32.96187056,20.86597667,27.66374344,26.80767465,25.64477778,2020,7,27
26682,53488,16,12.21312195,16.09815606,15.78968733,13.7608,14.10656097,15.23984146,17.20734406,12.48480173,17.7961606,16.99789832,15.405,2016,8,29
887371,54607,26,22.79671688,28.27737104,28.70306459,20.0896,24.39835844,26.97753766,34.72986189,22.58535352,28.78812191,27.93811114,26.65305556,2018,8,21
869944,54604,28.3,24.46278064,30.91544175,31.30967432,21.51436,26.38139032,29.10108548,38.34809043,24.48029863,31.02483004,30.51120792,31.71354377,2011,8,8
834586,54541,1.8,-1.196890813,1.309686,-1.391012727,4.875656,0.301554594,-0.21366811,-1.34694285,-5.815119653,6.664229991,-0.600225946,-0.337722222,2018,11,30
530736,54406,-6.5,-8.316175045,-6.68369202,-9.372901837,-0.3752,-7.408087523,-8.707131284,-10.54932235,-9.126887573,1.319722891,-7.089848748,-9.214444444,2006,12,25
436147,53986,3.3,-1.374057247,2.383142039,0.020310945,5.87816,0.962971376,0.223457065,-0.620966351,-2.335994465,6.967131006,1.372252654,0.677777778,2007,12,15
582747,54425,-3.2,-5.839087496,-3.606375146,-5.968341042,1.7632,-4.519543748,-5.595315622,-7.144997244,-5.593840988,3.264629852,-3.838346358,-5.897777778,2013,2,24
37633,53491,10.6,4.295599645,9.463661791,6.253692537,10.36864,7.447799823,7.249699734,7.599446022,1.69956313,11.75739584,8.477554506,8.655555556,2006,4,1
464491,53992,-4.2,-6.264902582,-4.473733945,-9.040485405,1.0824,-5.232451291,-6.294676937,-8.012078212,-17.07209128,2.79166618,-9.464023308,-6.736666667,2014,2,9
460070,53991,1.4,0.328585917,1.304492948,-2.257188229,4.53556,0.864292958,0.778439438,-0.830855306,-10.76664151,7.08553513,-2.155996171,-0.093611111,2020,1,5
810777,54533,12.3,8.191716792,11.9343819,10.08098354,11.43612,10.2458584,10.81778759,11.58891429,5.000417392,14.34102766,11.42168662,11.17833333,2006,4,2
546706,54412,22.8,20.21740642,24.55943057,24.02148233,18.0896,21.50870321,23.82705481,29.57566218,17.95320685,25.59118278,24.04594734,23.22444444,2009,7,28
832362,54540,23,20.54160806,24.86479227,24.72981115,18.2212,21.77080403,24.14620605,30.08210048,18.92895791,25.92137892,24.43634968,23.47055556,2014,8,31
586900,54428,-0.9,-5.018968156,-1.775389668,-4.030445152,3.33792,-2.959484078,-4.106226117,-5.564658911,-2.824874739,4.059590276,-2.05481374,-4.203333333,2009,12,12
212167,53782,21.5,17.41628016,22.31460953,21.71600866,17.2128,19.45814008,21.23221012,25.62738906,16.05512033,22.98050702,22.52023185,21.48111111,2012,7,16
954163,54620,25.3,18.41189129,25.59398748,25.34107953,19.49212,21.85594565,23.42291847,28.88041839,19.35654337,24.74814127,26.95388475,25.21722222,2012,5,6
790124,54529,20.9,17.24687844,21.78694839,21.5691349,16.84956,19.07343922,20.87715883,25.08884469,16.38998344,22.68378508,22.07124455,20.89944444,2006,10,1
680114,54503,-8.1,-10.16226781,-8.59094632,-11.82258756,-1.01928,-9.131133906,-10.69970086,-13.24833946,-9.256714774,-0.364999563,-10.57992413,-12.28,2012,2,7
1039589,54701,18.2,12.528312,17.87940522,17.72700475,15.09384,15.364156,16.312234,18.79439819,13.90975725,18.60991933,19.25444076,17.45944444,2012,10,12
655142,54454,-7,-9.518032732,-7.341490115,-10.20271829,-0.54,-8.259016366,-9.798524549,-11.54876254,-8.919377153,0.682883567,-8.303329557,-10.33888889,2018,1,5
994199,54631,9.5,5.210913785,8.902000711,7.534091556,9.6888,7.355456892,7.518185338,7.636551795,4.359444083,11.93816491,9.066017261,7.967777778,2011,3,20
216911,53782,2.2,-1.517197922,1.535196695,-0.844548459,5.15932,0.341401039,-0.301898442,-1.306728346,-3.681138596,6.636492277,0.33111732,-0.179722222,2018,11,30
450488,53989,15.5,12.31199869,15.74735549,14.45895954,13.4584,13.90599935,15.12399902,16.98307262,9.125454974,17.7077305,15.42654332,14.98555556,2004,3,28
238068,53788,-6.2,-8.957443439,-6.639603429,-12.06673039,0.00136,-7.57872172,-9.074082579,-10.83489866,-17.71340718,1.075544783,-12.69229165,-9.641666667,2003,12,18
68702,53584,10.4,3.757513051,9.155340096,6.777672814,10.24512,7.078756526,6.770134788,7.085533741,2.821984221,11.42191208,8.81664411,8.331111111,2011,10,1
510250,54399,6.6,1.571008813,5.672259009,4.007417281,7.90288,4.085504406,3.68625661,3.318153998,1.908440129,9.290389957,5.757669968,4.412222222,2007,2,20
371935,53895,22.9,18.44042656,23.82133928,23.63085389,18.08056,20.67021328,22.53231992,27.57968169,17.99004468,24.1650379,24.26407526,22.96888889,2012,9,3
690956,54506,26.7,24.38656357,29.66126158,30.10369234,20.57444,25.54328179,28.43592268,37.29808548,23.72035745,30.50673545,28.72392806,29.32111325,2013,8,8
354561,53892,-3.7,-6.497363367,-4.140929469,-6.686117699,1.4786,-5.098681683,-6.279022525,-7.833246909,-6.782469328,2.847948722,-4.936553551,-6.578333333,2009,11,16
397590,53974,8.3,2.887790036,7.32306297,5.594329972,8.95212,5.593895018,5.319842527,5.237333998,2.629501677,10.4093534,7.289169162,6.256111111,2010,11,24
808311,54533,-1.1,-3.50983514,-1.470582505,-4.314075005,3.038968,-2.30491757,-3.050376355,-4.530420825,-8.608855219,4.819377616,-3.6226047,-3.384111111,2020,12,26
30149,53488,20.6,16.06890758,21.06677839,19.55334399,16.63136,18.33445379,19.87968068,23.66731544,13.75829199,21.72023594,21.12010358,20.38666667,2008,6,27
259030,53792,5,0.121268881,4.067488937,1.572717216,6.92,2.56063444,1.990951661,1.382909567,-1.7803268,8.146014329,2.885259906,2.6,2004,12,7
336199,53888,21.5,17.41628016,22.31460953,21.97600866,17.2128,19.45814008,21.23221012,25.62738906,16.52799832,22.98050702,22.6454211,21.48111111,2008,7,16
496377,53998,11.6,7.956451008,11.32397186,10.03351987,11.0016,9.778225504,10.37533826,10.97372894,5.909416057,14.00413155,11.28234179,10.51277778,2006,3,10
573208,54423,6.3,0.257594622,5.062903327,2.742366661,7.74004,3.278797311,2.587195967,2.176430901,0.063715087,8.524795489,4.42580726,3.690555556,2008,3,15
481679,53996,26.3,23.29480902,28.76761515,29.07983195,20.28856,24.79740451,27.46510676,35.57082824,22.75675571,29.34093978,28.2451606,27.02222222,2020,7,28
606898,54432,26.4,22.09656797,28.21290235,29.31091123,20.29264,24.24828399,26.60442598,34.03787844,24.16313426,28.24237557,28.61401936,26.89722222,2005,7,1
971944,54623,14.7,11.67155629,14.90828608,13.27326007,12.95724,13.18577814,14.33966722,15.92282235,7.627094749,17.07001104,14.28253122,14.13166667,2014,10,5
69417,53584,1,-3.464278192,0.082532698,-2.799515729,4.4848,-1.232139096,-2.218208644,-3.387104937,-5.084969816,5.333251593,-1.753349659,-2.008888889,2017,11,21
567063,54421,-6.4,-9.159450884,-6.91259144,-11.05562858,-0.05648,-7.779725442,-9.301588163,-11.25959339,-13.68484354,0.803179836,-11.2092672,-10.12277778,2014,1,8
880379,54606,-3.6,-5.438716703,-3.840475202,-6.58761382,1.433088,-4.519358351,-5.447037527,-7.206899885,-9.731694861,3.277023843,-5.499179693,-5.951333333,2020,2,3
1029911,54645,10.1,2.759060543,8.644296667,5.99199697,10.06096,6.429530272,5.907295407,6.192049085,2.301208248,10.83193905,8.251277642,7.792222222,2006,3,18
192745,53699,4,1.108684579,3.569738861,1.371580783,6.2404,2.554342289,2.351513434,1.449090624,-2.628078279,8.333306238,2.412244097,2.191944444,2020,2,9
776417,54526,22.4,19.96399602,24.13374389,23.7480399,17.84176,21.18199801,23.48499701,29.03000332,17.85180246,25.2613334,23.65682995,22.81055556,2016,7,15
865335,54603,23.1,20.2399153,24.80070409,24.69191281,18.26872,21.66995765,23.95793648,29.78797783,18.92618744,25.69924867,24.55096965,23.50222222,2017,9,24
804689,54532,27.3,23.37550038,29.56472158,30.26811053,20.87824,25.33775019,27.90562528,36.26052199,23.9531855,29.68840718,29.41730758,29.57031691,2012,7,24
882808,54606,20.2,13.32622482,19.67846158,19.44478325,16.30768,16.76311241,17.67066861,20.69101548,14.79225133,19.67077909,21.22699061,19.47666667,2018,5,9
1027776,54645,15.3,13.35285854,15.94821367,13.49583061,13.35596,14.32642927,15.8286439,17.75483951,6.867049037,18.28182714,14.50242892,15.05277778,2016,10,20
388580,53899,26.9,24.43825161,29.84306572,30.11469611,20.69432,25.6691258,28.55068871,37.49254094,23.55202351,30.61621286,28.91610102,29.69820045,2008,8,1
871730,54604,9.8,5.843873432,9.314300134,7.905000122,9.8752,7.821936716,8.106905074,8.280707838,4.328714126,12.35174524,9.306514069,8.402222222,2011,10,26
517287,54401,-6.3,-9.082899384,-6.776427311,-11.10647937,-0.02776,-7.691449692,-9.206174538,-11.04807896,-14.70045416,0.93877303,-11.40093768,-9.882222222,2011,12,24
66640,53582,3.8,0.241471894,3.201539062,0.41112642,6.13864,2.020735947,1.62510392,0.783986132,-4.332047594,7.890858416,1.289528679,1.723888889,2016,4,17
404575,53980,20.8,19.43192621,22.64358122,22.65252838,16.86448,20.11596311,22.47794466,27.38414257,17.75542344,24.32168826,22.21407863,21.25944444,2015,9,4
331687,53888,21.4,19.89423674,23.32011285,22.93473896,17.24128,20.64711837,23.05267755,28.29858495,17.1592545,24.88434705,22.56521886,21.89333333,2016,8,9
123943,53682,-11.5,-13.36363795,-11.57198115,-14.89998287,-3.373,-12.43181898,-14.39272846,-16.27725241,-12.95025315,-2.03026633,-12.89463702,-15.15833333,2003,1,5
166995,53694,26.1,18.67057699,26.30512381,26.41047619,19.971052,22.38528849,23.92093274,29.61763763,20.34458274,25.15732572,27.94044141,26.02672222,2019,9,7
268478,53794,16.2,9.290669945,15.24368944,14.14362676,13.82044,12.74533497,13.12400246,14.78521583,9.788290646,16.05448158,16.25084105,14.93305556,2020,10,12
610463,54432,23.5,13.81813305,22.35789366,22.2276306,18.2728,18.65906653,19.29359979,23.09068149,16.90483998,20.90491913,24.88867839,22.74111111,2012,5,27
720843,54514,12.9,6.492449682,11.86010163,10.46063785,11.78582,9.696224841,9.771337262,10.60755662,6.643394717,13.56246337,12.42703707,11.27694444,2019,4,10
27397,53488,20.1,18.12298924,21.53751357,21.37446688,16.39936,19.11149462,21.23024193,25.51742175,16.40623206,23.09936742,21.31479709,20.35888889,2020,7,13
562199,54420,-8.3,-10.52444361,-8.532367654,-12.1350615,-1.38992,-9.412221806,-11.04733271,-12.83582833,-14.88066678,-0.045065854,-11.80878888,-11.61222222,2007,3,7
773234,54526,3.8,1.497417107,3.501436677,2.048760616,6.09648,2.648708554,2.56706283,1.54122761,1.573851469,8.42658461,4.325023436,2.167777778,2020,2,10
679723,54503,-1.4,-5.28508718,-2.187370101,-5.936791001,3.00952,-3.34254359,-4.495815385,-5.943409504,-9.185558286,3.861870684,-5.468832844,-4.622777778,2005,3,11
278332,53796,16.9,10.17575058,16.06819195,15.62071996,14.25868,13.53787529,14.05381294,15.94098468,11.88676633,16.77382471,17.57514209,15.76833333,2018,10,7
845804,54596,13.6,7.659728398,12.75282976,11.73975432,12.2248,10.6298642,10.9127963,11.93559513,8.152699591,14.40368224,13.58496977,12.19055556,2010,10,15
564278,54420,23.5,20.4876042,25.22368162,24.96289238,18.5158,21.9938021,24.29570315,30.32679609,18.9813124,26.02425853,24.93373966,23.91611111,2011,7,26
318561,53884,7.1,4.436038811,6.829194653,5.745995139,8.17648,5.768019406,6.025029108,5.5779165,4.870156768,10.81887045,7.856000754,5.745555556,2019,10,26
214124,53782,-4.4,-6.649045046,-4.706892744,-7.408175222,0.97984,-5.524522523,-6.658783785,-8.336204178,-8.875039116,2.590450689,-5.959650952,-7.061111111,2012,1,30
793472,54530,-0.4,-1.843160173,-0.583930207,-3.300482006,3.41472,-1.121580086,-1.53437013,-3.217723771,-8.70771315,5.649742858,-2.674954692,-2.217222222,2009,11,13
752036,54521,5.4,2.121801551,4.910902833,3.460911667,7.12408,3.760900775,3.643351163,2.983329654,2.045820168,9.222076425,5.337332427,3.640555556,2014,11,19
371618,53895,22.3,20.38768507,24.24931681,24.41774256,17.7982,21.34384254,23.76476381,29.45412495,19.27696741,25.57543413,23.87636223,22.805,2014,9,21
507379,54399,-1,-2.063846105,-1.119871525,-3.389883205,3.0128,-1.531923052,-1.927884579,-3.777175601,-6.480518784,5.338229503,-1.944443066,-2.746666667,2015,11,22
245722,53789,17,14.99825089,17.87574964,17.21931786,14.4324,15.99912545,17.70868817,20.37276785,12.27291688,19.89513459,17.62208785,16.92277778,2008,5,17
164239,53693,9.4,2.537225565,8.04816898,6.542517255,9.63352,5.968612782,5.474919174,5.612926675,4.216407514,10.52055641,8.655624428,7.100555556,2017,3,12
56026,53499,21.3,13.19517803,20.45731539,19.72683217,16.955376,17.24758901,17.99038352,21.20232137,14.56970208,19.87799522,22.17518769,20.49866667,2019,6,9
668098,54501,11,5.193559972,10.03210505,8.541913684,10.6168,8.096779986,8.075169979,8.505565258,5.065644501,12.34226039,10.34484272,9.252222222,2004,4,5
962079,54621,29.6,27.48991189,33.69038346,34.03207587,22.4264,28.54495594,31.86543392,43.63491823,26.70036196,34.58249409,32.00599356,37.79554296,2016,7,24
605444,54431,-5.5,-8.426440416,-6.118659707,-10.21559973,0.5326,-6.963220208,-8.409830312,-10.44561576,-12.37211321,1.252621524,-10.2320274,-9.289444444,2016,1,31
601067,54431,10.7,4.661563724,9.647291812,8.585992556,10.43092,7.680781862,7.562172793,7.930811825,6.333991136,11.97778037,10.64629708,8.843888889,2006,4,9
789246,54529,4.7,0.824631207,4.038651635,2.265410577,6.70552,2.762315603,2.404473405,1.706995379,0.204657593,8.417436785,3.871971159,2.635555556,2014,11,14
10562,53484,20.9,16.21217794,21.35213731,21.8888521,16.81468,18.55608897,20.10113346,23.9909467,18.61897781,21.90705437,22.84096918,20.69055556,2010,8,20
798876,54531,-1.2,-2.959008793,-1.443062962,-3.854420875,2.93056,-2.079504396,-2.675256595,-4.32863398,-6.934476195,4.976182981,-2.596489239,-3.227777778,2015,1,14
336735,53889,5.2,1.786232564,4.670831528,3.591937753,7.00288,3.493116282,3.315674423,2.641749609,5.364614496,9.008512684,6.928272397,3.368333333,2009,11,3
993318,54628,15.4,7.212417581,13.98350412,13.16009465,13.30264,11.30620879,11.26131319,12.66164789,9.65426905,14.66449599,15.59271369,13.75277778,2005,4,22
626141,54436,15.9,9.347643858,15.03586516,14.73860469,13.64148,12.62382193,13.05273289,14.65735952,11.83515149,16.00616821,16.78395219,14.66833333,2003,4,30
341024,53889,25,20.6550355,26.43847444,26.43770403,19.408,22.82751775,24.99127662,31.40964795,20.37537934,26.57963843,26.6920565,25.33111111,2013,6,6
459302,53991,20.1,12.96536457,19.46822139,17.93329217,16.23776,16.53268228,17.36202343,20.29245901,12.68805883,19.40285912,20.48896048,19.31444444,2015,4,22
71304,53584,9.4,1.926823066,7.879609781,6.779281619,9.63508,5.663411533,5.0171173,5.187314698,5.733152303,10.21944838,9.303024143,6.930833333,2019,4,3
942632,54618,-4.2,-7.466339833,-4.858310747,-8.870100679,1.30392,-5.833169917,-7.195754875,-8.983134637,-11.66032216,2.104672165,-8.763482212,-7.755,2011,1,5
951408,54619,1.6,-2.595412094,0.790707309,-1.51353881,4.82224,-0.497706047,-1.33855907,-2.392764044,-3.087165359,5.952436239,-0.092323205,-1.113888889,2009,1,28
859607,54602,-4.5,-7.367828943,-4.957955867,-9.346778061,1.01,-5.933914472,-7.235871707,-8.837838563,-14.74736101,2.249606111,-9.58287686,-7.588888889,2018,12,26
731436,54517,26.3,21.41751621,27.78901262,28.45019329,20.2038,23.8587581,26.05713715,33.09985687,22.51329594,27.59279982,28.30911851,26.68277778,2011,8,25
806604,54532,29.7,26.99156813,33.46004164,33.84303786,22.45828,28.34578406,31.5296761,42.92100515,26.53349639,34.06337439,32.12112495,37.02525314,2017,7,20
958662,54621,20.7,16.67598857,21.39464424,20.32676749,16.71104,18.68799428,20.37299142,24.36287671,14.5384797,22.19827812,21.40808751,20.60111111,2004,5,10
65472,53582,-16.9,-18.07937252,-16.65973213,-22.37984739,-6.702748,-17.48968626,-19.98152939,-21.97962364,-28.54974425,-5.305985129,-24.48762957,-21.16883333,2018,1,28
920701,54613,7,5.04841105,6.902538718,5.012307925,8.104,6.024205525,6.446308287,5.895410262,0.101635151,11.05753507,5.880788725,5.844444444,2007,3,21
927740,54615,17.7,13.54242588,17.87827951,16.19416319,14.8202,15.62121294,16.88281941,19.45305576,10.51558263,19.14613567,17.65426968,17.22277778,2010,9,25
887029,54607,-0.2,-2.408775928,-0.529820075,-3.470563705,3.58624,-1.304387964,-1.882581946,-3.345695691,-8.776503721,5.53111232,-2.947480544,-2.284444444,2017,2,22
399618,53979,2.8,-1.775474383,1.900639418,-0.065145984,5.57056,0.512262808,-0.267605787,-1.177785471,-0.862292131,6.643433141,1.726767952,0.127777778,2010,3,6
245443,53789,-2.2,-2.952398047,-2.271000932,-4.81072812,2.23104,-2.576199023,-3.050298535,-5.096177353,-9.155534974,4.573639244,-3.719084841,-3.962222222,2015,12,23
852555,54597,-1.6,-5.554604086,-2.448993148,-5.175357407,2.91472,-3.577302043,-4.773953065,-6.339407699,-5.439709296,3.609807695,-3.915002831,-4.999444444,2017,2,11
92929,53593,-7.6,-10.01614277,-7.903900431,-11.48618221,-0.91904,-8.808071385,-10.40010708,-12.17504859,-13.96162462,0.324086958,-11.16798024,-10.97277778,2006,12,7
867230,54603,13.9,11.88938333,14.35103669,13.70876062,12.46792,12.89469167,14.1990375,15.57416763,10.07371592,16.93572462,14.56757406,13.48666667,2019,10,19
884523,54606,20.5,16.61852991,21.21890862,20.64628056,16.5898,18.55926495,20.25389743,24.18374426,15.19195404,22.0996413,21.41492136,20.40722222,2005,5,15
393165,53899,17.4,15.15053587,18.24704459,17.31331327,14.67976,16.27526794,17.9749019,20.7810876,11.83303892,20.12782057,17.80257991,17.31055556,2005,10,12
378926,53897,0,-3.020211916,-0.5066624,-4.123784,3.764,-1.510105958,-2.265158937,-3.55182256,-9.825928568,5.35718944,-3.773945748,-2.403888889,2007,1,5
792962,54530,11.9,11.10718216,12.49670402,9.79573093,11.21068,11.50359108,12.85238662,13.53797766,2.342889669,15.77612128,10.40696712,11.57388889,2004,11,9
55142,53499,2.6,-2.871779339,1.367504777,-2.020541112,5.50968,-0.135889669,-1.165834504,-2.259350438,-4.414059946,5.906351715,-0.771608328,-0.640555556,2009,3,26
241586,53788,11,7.504424664,10.72473651,9.821578647,10.6264,9.252212332,9.808318498,10.25445969,7.156109937,13.57955204,11.35382576,9.878888889,2006,10,4
623967,54436,1.5,-2.424335552,0.769203431,-1.228451427,4.7436,-0.462167776,-1.248251664,-2.314761338,-1.738278179,6.021667946,0.622788921,-1.093333333,2013,2,27
